udio,musicgen,YuE,real,suno
0.0357256643474102,0.24728518724441528,0.9682949185371399,0.0501868762075901,0.9724872708320618
0.12196198850870132,0.11438622325658798,0.940435528755188,0.06498295813798904,0.988832950592041
0.4444328546524048,0.8364392518997192,0.9097278714179993,0.09077975898981094,0.9549028873443604
0.9606457948684692,0.1418643742799759,0.91887366771698,0.07801281660795212,0.977220356464386
0.8942691683769226,0.9007877707481384,0.7257977724075317,0.060472648590803146,0.9525018930435181
0.1766396313905716,0.05296569690108299,0.6843319535255432,0.26815688610076904,0.9874311685562134
0.06387322396039963,0.19260577857494354,0.8533461689949036,0.13008904457092285,0.9734994769096375
0.6340742111206055,0.07809865474700928,0.26174139976501465,0.09372787177562714,0.9772168397903442
0.954449474811554,0.529417872428894,0.2354835569858551,0.031616803258657455,0.9675211906433105
0.05892521142959595,0.5043127536773682,0.2755200266838074,0.05014585331082344,0.977584183216095
0.9743256568908691,0.061347831040620804,0.3205123543739319,0.0273603443056345,0.9102414846420288
0.9549430012702942,0.06223427131772041,0.4359581768512726,0.03562984988093376,0.9701067209243774
0.0985531434416771,0.8931340575218201,0.6986746788024902,0.14429625868797302,0.9919289350509644
0.9548662900924683,0.25136521458625793,0.3642193377017975,0.07531994581222534,0.9878276586532593
0.05306340754032135,0.6412287950515747,0.7493476271629333,0.05257507786154747,0.9852795600891113
0.05175675079226494,0.19219264388084412,0.17389243841171265,0.02849721722304821,0.9887929558753967
0.0735451802611351,0.32730117440223694,0.9653363823890686,0.225103497505188,0.9888957738876343
0.940572202205658,0.10864923894405365,0.6639775037765503,0.03719571232795715,0.9742861986160278
0.940423846244812,0.2386201173067093,0.8883944749832153,0.03672323003411293,0.98479825258255
0.9618675112724304,0.8789622187614441,0.9323228001594543,0.03355254605412483,0.9026561379432678
,,0.21846148371696472,0.06701811403036118,
,,0.21378515660762787,0.045383270829916,
,,0.16391807794570923,,
