udio,musicgen,YuE,real,suno
0.0444365032017231,0.1451016515493393,0.8166650533676147,0.05579846352338791,0.10627862066030502
0.05828726291656494,0.18215210735797882,0.9150729179382324,0.0374019593000412,0.30128344893455505
0.5446578860282898,0.7555420398712158,0.600527286529541,0.04837247356772423,0.06315107643604279
0.9435903429985046,0.09005426615476608,0.19782014191150665,0.058271341025829315,0.060988135635852814
0.8537439703941345,0.6461312174797058,0.14578746259212494,0.030797693878412247,0.07639852911233902
0.051476139575242996,0.036050595343112946,0.2266930639743805,0.064533531665802,0.5385793447494507
0.05333734303712845,0.3838173747062683,0.12107985466718674,0.05681382864713669,0.061990704387426376
0.6858252882957458,0.05883410573005676,0.2757704555988312,0.038315463811159134,0.05964977666735649
0.9415463209152222,0.4466395378112793,0.11946255713701248,0.04301713779568672,0.0798400267958641
0.046751461923122406,0.39103472232818604,0.1498565822839737,0.053562574088573456,0.2701669931411743
0.9675481915473938,0.0626378282904625,0.0995708480477333,0.04625416174530983,0.06185387074947357
0.9554286599159241,0.04454407840967178,0.38109973073005676,0.06964898854494095,0.07223673909902573
0.06013859063386917,0.8139678835868835,0.2927229404449463,0.043019942939281464,0.876552939414978
0.954728901386261,0.073280468583107,0.312040776014328,0.03847789764404297,0.8531966209411621
0.05118880793452263,0.7212161421775818,0.2985321283340454,0.047013040632009506,0.8222820162773132
0.040079232305288315,0.0631151869893074,0.11411325633525848,0.07317579537630081,0.1458878517150879
0.04566942900419235,0.3371935784816742,0.843881368637085,0.04460287094116211,0.9436402320861816
0.06054699048399925,0.07350113242864609,0.49306461215019226,0.049854449927806854,0.05265142023563385
0.9364384412765503,0.06573424488306046,0.8901396989822388,0.05898616090416908,0.0829995721578598
0.951956570148468,0.8071704506874084,0.7734957933425903,0.036460936069488525,0.06373277306556702
,,0.11364469677209854,0.03595108166337013,
,,0.18532375991344452,0.03313424065709114,
,,0.08320760726928711,,
