udio,musicgen,YuE,real,suno
0.026854990050196648,0.1523192673921585,0.9653931260108948,0.03745071962475777,0.9495917558670044
0.07451359182596207,0.08498694002628326,0.8995180726051331,0.05185883864760399,0.9879553318023682
0.40395674109458923,0.8189163208007812,0.9007027745246887,0.0714450404047966,0.9430967569351196
0.9558069109916687,0.10652832686901093,0.8655246496200562,0.07467851042747498,0.9649654626846313
0.8815150856971741,0.8781685829162598,0.24987661838531494,0.05190763249993324,0.9402002692222595
0.10248742252588272,0.047193001955747604,0.6682129502296448,0.17464812099933624,0.9835721850395203
0.0424976721405983,0.15442949533462524,0.7254287004470825,0.09316756576299667,0.9637165665626526
0.6044767498970032,0.06772586703300476,0.32341647148132324,0.08102162927389145,0.9726704955101013
0.9485935568809509,0.473446786403656,0.13750433921813965,0.03327447175979614,0.9675582647323608
0.055877942591905594,0.4965139925479889,0.24417714774608612,0.034394603222608566,0.9701746106147766
0.975860595703125,0.04935352876782417,0.23457254469394684,0.02631521038711071,0.648664653301239
0.9607062339782715,0.0508408360183239,0.32064929604530334,0.03414260596036911,0.947584331035614
0.057605210691690445,0.8703022003173828,0.5433068871498108,0.06784488260746002,0.9911873936653137
0.9556841850280762,0.1312902718782425,0.28319111466407776,0.06319450587034225,0.9867939352989197
0.04229886457324028,0.6769582629203796,0.7519420981407166,0.03811424970626831,0.9839696884155273
0.04529791325330734,0.15247905254364014,0.11330268532037735,0.02299470268189907,0.9876857995986938
0.044778067618608475,0.28836590051651,0.948270857334137,0.10671482235193253,0.9894760847091675
0.5011345148086548,0.07487662881612778,0.6687391996383667,0.031494565308094025,0.9640655517578125
0.9232779741287231,0.16867487132549286,0.8686208724975586,0.03199351951479912,0.9819376468658447
0.9599317908287048,0.851874828338623,0.9234456419944763,0.026146577671170235,0.2882647216320038
,,0.16182132065296173,0.047953467816114426,
,,0.14074420928955078,0.03010896034538746,
,,0.15725871920585632,,
