udio,musicgen,YuE,real,suno
0.25940313935279846,0.47229811549186707,0.9061340689659119,0.4868440330028534,0.8981545567512512
0.13623876869678497,0.08643318712711334,0.8805897235870361,0.17904089391231537,0.969388484954834
0.32196471095085144,0.8123865723609924,0.8298888802528381,0.22838498651981354,0.8919732570648193
0.9577103853225708,0.5217502117156982,0.8551906943321228,0.1358392834663391,0.7674946784973145
0.8009661436080933,0.8418639898300171,0.3000783324241638,0.1157178208231926,0.8083484172821045
0.2848239243030548,0.15285088121891022,0.6290554404258728,0.8437420725822449,0.9723389148712158
0.11778613924980164,0.1408754587173462,0.7896226644515991,0.4460862874984741,0.8520763516426086
0.5315282940864563,0.21631884574890137,0.22585554420948029,0.15649114549160004,0.891805112361908
0.9443459510803223,0.5363877415657043,0.15911686420440674,0.10100894421339035,0.9342239499092102
0.17505377531051636,0.4638350009918213,0.251851886510849,0.2373177707195282,0.9508247971534729
0.9735480546951294,0.2665970027446747,0.2828591465950012,0.07588028162717819,0.7094992995262146
0.9496284127235413,0.2520913779735565,0.3748715817928314,0.11553273350000381,0.871657133102417
0.429727703332901,0.7866029143333435,0.47949710488319397,0.45817655324935913,0.9814656972885132
0.9454658627510071,0.6229463219642639,0.2441686987876892,0.3298643231391907,0.9652321934700012
0.13555367290973663,0.5526600480079651,0.4795283377170563,0.1164487972855568,0.968551516532898
0.056742243468761444,0.40468481183052063,0.10973162949085236,0.13963735103607178,0.9667523503303528
0.24079112708568573,0.27735358476638794,0.9135252237319946,0.11856036633253098,0.9840750694274902
0.823905348777771,0.3373667895793915,0.6151565313339233,0.05975445732474327,0.8862801790237427
0.9077387452125549,0.42652347683906555,0.8879671692848206,0.1279914379119873,0.9652009606361389
0.9282827377319336,0.8671578764915466,0.8728247880935669,0.18079227209091187,0.4798092544078827
,,0.11835257709026337,0.21323558688163757,
,,0.17113104462623596,0.13326036930084229,
,,0.14456021785736084,,
