udio,musicgen,YuE,real,suno
0.7791813611984253,0.9019753336906433,0.9480997920036316,0.9384232759475708,0.9211486577987671
0.8566125631332397,0.5418225526809692,0.9529173970222473,0.8580765724182129,0.9343209266662598
0.6847932934761047,0.8907858729362488,0.9360455274581909,0.8744243383407593,0.9039211869239807
0.9579451680183411,0.9244987964630127,0.9155292510986328,0.8181254267692566,0.866200864315033
0.9533244371414185,0.918595016002655,0.8827253580093384,0.9210373163223267,0.9015394449234009
0.9059231877326965,0.7911468148231506,0.9158183932304382,0.9234979152679443,0.9737701416015625
0.8709508180618286,0.7611652612686157,0.9052436947822571,0.8579335808753967,0.8849170207977295
0.8999353647232056,0.9017656445503235,0.9146397113800049,0.9488767981529236,0.9187647700309753
0.9522736668586731,0.8543084263801575,0.9163230061531067,0.7542322874069214,0.9032973051071167
0.3287132680416107,0.8272908329963684,0.8690228462219238,0.8585479855537415,0.9379855990409851
0.963797926902771,0.6540384292602539,0.8360036611557007,0.5643420219421387,0.8556575179100037
0.9588871002197266,0.8966295719146729,0.7507057785987854,0.904914379119873,0.9544036984443665
0.6758692860603333,0.8980149030685425,0.8808081150054932,0.9155867099761963,0.943907618522644
0.9547719359397888,0.9138386845588684,0.8698293566703796,0.8845536708831787,0.9687221646308899
0.938054084777832,0.8670389652252197,0.9195016622543335,0.8589916825294495,0.9457879066467285
0.3165893852710724,0.9200294613838196,0.41464605927467346,0.7771350145339966,0.9095132350921631
0.884718120098114,0.3061475157737732,0.9156259894371033,0.8990215063095093,0.9577974081039429
0.8604636788368225,0.8058702349662781,0.9558767676353455,0.8217385411262512,0.9517533183097839
0.9478054642677307,0.9068215489387512,0.9199394583702087,0.46916067600250244,0.9382387399673462
0.9546473026275635,0.9041544795036316,0.8952789306640625,0.8825162053108215,0.8092275261878967
,,0.6889298558235168,0.8242684602737427,
,,0.811532735824585,0.870084822177887,
,,0.8235011696815491,,
