udio,musicgen,YuE,real,suno
0.027827661484479904,0.21406644582748413,0.9660263061523438,0.07723839581012726,0.9661273956298828
0.06763110309839249,0.2627791464328766,0.9610589742660522,0.040215104818344116,0.7464078068733215
0.08369634300470352,0.8395783305168152,0.9576982259750366,0.10318045318126678,0.9314169883728027
0.10852731764316559,0.13206477463245392,0.8745283484458923,0.356915146112442,0.945538341999054
0.047135647386312485,0.8777480125427246,0.8912485837936401,0.05972867086529732,0.8888514041900635
0.11662501841783524,0.04443727061152458,0.45259562134742737,0.08448521047830582,0.9266042113304138
0.08143840730190277,0.5150106549263,0.6788485050201416,0.030282706022262573,0.9693329334259033
0.08755111694335938,0.11797668039798737,0.841311514377594,0.02406083047389984,0.9678810834884644
0.14507676661014557,0.8759284019470215,0.805843710899353,0.06635397672653198,0.5037665963172913
0.245834082365036,0.7413731813430786,0.9599915742874146,0.047282930463552475,0.9673207998275757
,0.0981663390994072,0.9110621809959412,,0.9489198327064514
,0.058002766221761703,0.9625093936920166,,0.31404024362564087
,0.9242634773254395,0.6962657570838928,,
,0.15077370405197144,0.9464372992515564,,
,0.7884418368339539,0.9500082731246948,,
,0.1957906037569046,0.9130113124847412,,
,0.7698068618774414,0.8979504108428955,,
,0.08775709569454193,0.6553643345832825,,
,0.11341432482004166,0.93837571144104,,
,0.9350324273109436,,,
