udio,musicgen,YuE,real,suno
0.023111995309591293,0.07952582091093063,0.9652682542800903,0.032761119306087494,0.9617906212806702
0.0718364492058754,0.7978872060775757,0.9163947701454163,0.07164090871810913,0.9409900307655334
0.09454013407230377,0.8862267732620239,0.8702211976051331,0.04330293461680412,0.9689640998840332
0.04203960672020912,0.04376770928502083,0.2487480491399765,0.09287923574447632,0.9601672887802124
0.05009808763861656,0.22069530189037323,0.5383415222167969,0.055261265486478806,0.9645363092422485
0.05588487163186073,0.47697797417640686,0.5761280059814453,0.05274338647723198,0.9742357134819031
0.037253234535455704,0.4694773554801941,0.15243031084537506,0.028792712837457657,0.9674925208091736
0.042000845074653625,0.8754261136054993,0.183116152882576,0.030009573325514793,0.9710304737091064
0.041409991681575775,0.6470469832420349,0.30721092224121094,0.041736941784620285,0.7807474136352539
0.45920076966285706,0.30070823431015015,0.4882064461708069,0.035077884793281555,0.9583608508110046
,0.8465548753738403,0.311978280544281,,0.9641704559326172
,,0.5897575616836548,,0.3680940568447113
,,0.11075623333454132,,
,,0.9550167322158813,,
,,0.5978785753250122,,
,,0.9044073820114136,,
,,0.8988285660743713,,
,,0.14037245512008667,,
,,0.17793507874011993,,
