udio,musicgen,YuE,real,suno
0.02185930497944355,0.08283567428588867,0.9526293277740479,0.024218961596488953,0.8883445262908936
0.0601334311068058,0.07404472678899765,0.8742945790290833,0.02248239889740944,0.9601826667785645
0.38717779517173767,0.7323313355445862,0.7131897807121277,0.03009253740310669,0.4005555510520935
0.9476084113121033,0.0573839507997036,0.21491076052188873,0.030765071511268616,0.9070340394973755
0.8055347800254822,0.8440460562705994,0.150040864944458,0.021454036235809326,0.7953370213508606
0.08210314065217972,0.03262763470411301,0.30217453837394714,0.02891199290752411,0.9857853055000305
0.025058146566152573,0.1957515925168991,0.13184669613838196,0.028413185849785805,0.7207101583480835
0.6096960306167603,0.03314650058746338,0.18465304374694824,0.02191322296857834,0.12747082114219666
0.9388923645019531,0.43831902742385864,0.09906847774982452,0.022669855505228043,0.7342851161956787
0.03476450964808464,0.41622158885002136,0.1845657378435135,0.09361664950847626,0.9499311447143555
0.9700981974601746,0.03105773963034153,0.11199551075696945,0.021286383271217346,0.08877786993980408
0.949169933795929,0.028215298429131508,0.22707818448543549,0.030271176248788834,0.9073806405067444
0.03202281519770622,0.8774629235267639,0.2777373790740967,0.026677127927541733,0.9820873141288757
0.9322407245635986,0.06795485317707062,0.30303099751472473,0.0242618415504694,0.9868979454040527
0.030970672145485878,0.5147395133972168,0.40649351477622986,0.021799836307764053,0.9665830731391907
0.0362379215657711,0.04483483359217644,0.0827903002500534,0.020686792209744453,0.9706422686576843
0.030226297676563263,0.28533732891082764,0.8476487398147583,0.05284419283270836,0.9777492880821228
0.1232292577624321,0.05822815001010895,0.5030373334884644,0.025364231318235397,0.8993415236473083
0.8964927196502686,0.044320061802864075,0.6940066814422607,0.024326710030436516,0.9043270349502563
0.954784095287323,0.833533525466919,0.6352545022964478,0.023677585646510124,0.30466312170028687
,,0.11400259286165237,0.022058585658669472,
,,0.14429575204849243,0.026255331933498383,
,,0.108541339635849,,
