udio,musicgen,YuE,real,suno
0.02651314251124859,0.21871647238731384,0.9674797058105469,0.04210253432393074,0.9683669209480286
0.07567321509122849,0.08372396230697632,0.9306005239486694,0.04994548112154007,0.9892148375511169
0.40688270330429077,0.8232736587524414,0.895334005355835,0.07337493449449539,0.947665810585022
0.9570496082305908,0.10339014232158661,0.9046149849891663,0.06903916597366333,0.9728794097900391
0.8821529150009155,0.8921331167221069,0.33374902606010437,0.05307036638259888,0.9635869264602661
0.12562236189842224,0.047720592468976974,0.6647669672966003,0.16764672100543976,0.9868199229240417
0.04874928295612335,0.22774314880371094,0.7334573864936829,0.07812529057264328,0.9672534465789795
0.6721118688583374,0.06487803906202316,0.3001385033130646,0.07438787817955017,0.9790037274360657
0.9479566812515259,0.5002166628837585,0.17421936988830566,0.032371051609516144,0.9723244905471802
0.05894581228494644,0.5030069947242737,0.2714289426803589,0.03754294291138649,0.9746856689453125
0.9754483699798584,0.05488429591059685,0.2113276720046997,0.02692200243473053,0.8839195966720581
0.962028980255127,0.04745132103562355,0.3518597483634949,0.03137106075882912,0.9624471068382263
0.07204251736402512,0.8810439705848694,0.6354583501815796,0.058456845581531525,0.9920079708099365
0.9557529091835022,0.13259539008140564,0.3381321132183075,0.06447368115186691,0.9881270527839661
0.04217802733182907,0.6713030934333801,0.6957513093948364,0.04370689392089844,0.9849602580070496
0.04479600861668587,0.15009017288684845,0.12264785170555115,0.022280819714069366,0.987694263458252
0.05029505863785744,0.3099471926689148,0.9593215584754944,0.11061835289001465,0.9886360168457031
0.766538143157959,0.08166080713272095,0.633857786655426,0.03237715736031532,0.9690151214599609
0.9372905492782593,0.16266058385372162,0.9265579581260681,0.034712694585323334,0.9830970764160156
0.9597719311714172,0.8597858548164368,0.9293269515037537,0.02866416610777378,0.6513977646827698
,,0.17191384732723236,0.050697628408670425,
,,0.2013852298259735,0.030235525220632553,
,,0.14927762746810913,,
