udio,musicgen,YuE,real,suno
0.27654820680618286,0.8434427976608276,0.9740696549415588,0.04488276317715645,0.9550332427024841
0.18417099118232727,0.2235361486673355,0.9595593810081482,0.04004712030291557,0.9863683581352234
0.5303492546081543,0.9205073118209839,0.9534320831298828,0.11744063347578049,0.9713678956031799
0.9051344990730286,0.865248441696167,0.9572961330413818,0.08925359696149826,0.9674290418624878
0.8383640050888062,0.9410527348518372,0.810704231262207,0.04854162409901619,0.923305869102478
0.9477392435073853,0.24416691064834595,0.9203141331672668,0.4308397173881531,0.9884351491928101
0.2467929869890213,0.3638010621070862,0.9222636818885803,0.08435451984405518,0.967041015625
0.5587155818939209,0.7605355381965637,0.5288227200508118,0.07285133749246597,0.9777395129203796
0.8925424218177795,0.771720826625824,0.6403241753578186,0.03524992987513542,0.9796130657196045
0.2490842044353485,0.8105104565620422,0.7535421848297119,0.08143922686576843,0.9796320796012878
0.933615505695343,0.4790886342525482,0.5288079380989075,0.031802691519260406,0.9430662989616394
0.9170706868171692,0.8432153463363647,0.7677621841430664,0.026803553104400635,0.9669620990753174
0.4717324674129486,0.6781529784202576,0.7342039942741394,0.08092213422060013,0.9886190891265869
0.9175885915756226,0.9344971179962158,0.7015543580055237,0.07325045764446259,0.9852531552314758
0.13280688226222992,0.8639028668403625,0.8896416425704956,0.07100260257720947,0.9879146814346313
0.08949768543243408,0.6234374642372131,0.39306119084358215,0.027221325784921646,0.9883588552474976
0.27688807249069214,0.5918165445327759,0.9623022079467773,0.12219689786434174,0.9903517365455627
0.8538487553596497,0.8399237990379333,0.7933176755905151,0.052348095923662186,0.974997878074646
0.8950060606002808,0.8425034284591675,0.969761312007904,0.051288120448589325,0.9856415390968323
0.906387209892273,0.9375134706497192,0.9515369534492493,0.05274369567632675,0.37728849053382874
,,0.5391308665275574,0.051747340708971024,
,,0.48830118775367737,0.10182660073041916,
,,0.47521644830703735,,
