udio,musicgen,YuE,real,suno
0.0351707823574543,0.14771544933319092,0.9656990766525269,0.050297945737838745,0.978897213935852
0.06894007325172424,0.07965906709432602,0.9035534262657166,0.05426228046417236,0.9856688976287842
0.39599063992500305,0.8322219848632812,0.8725124597549438,0.08676549792289734,0.9588785171508789
0.9565668106079102,0.09236767143011093,0.8638924360275269,0.07424149662256241,0.977961540222168
0.8582330346107483,0.890449047088623,0.304735004901886,0.06975863873958588,0.949665904045105
0.47911784052848816,0.047357816249132156,0.70135897397995,0.26397648453712463,0.988605797290802
0.05289434269070625,0.2211885154247284,0.8592274188995361,0.18387240171432495,0.9512687921524048
0.47977694869041443,0.07269785553216934,0.35345587134361267,0.38565582036972046,0.9653483629226685
0.9479390978813171,0.3243813216686249,0.24596722424030304,0.04308069497346878,0.9733991622924805
0.05448899045586586,0.43219950795173645,0.3158220946788788,0.08635082095861435,0.9778307676315308
0.9730355143547058,0.04672388732433319,0.2539480924606323,0.03538795933127403,0.8736319541931152
0.9570255875587463,0.09941837191581726,0.32929572463035583,0.03532152622938156,0.9737666249275208
0.0806877389550209,0.8815622925758362,0.41332289576530457,0.08560442924499512,0.9906865954399109
0.9532728791236877,0.13156847655773163,0.3246622383594513,0.11971671879291534,0.9909005165100098
0.0540921725332737,0.5890944600105286,0.7848941683769226,0.088413767516613,0.9865607023239136
0.05767884850502014,0.17261959612369537,0.15300963819026947,0.04431559145450592,0.9899321794509888
0.08395930379629135,0.22954504191875458,0.9501794576644897,0.7160291075706482,0.9896356463432312
0.5391669869422913,0.09268683940172195,0.6429632902145386,0.04398970678448677,0.9798381328582764
0.9399217367172241,0.15022799372673035,0.8930386900901794,0.05100635439157486,0.9826703667640686
0.9577031135559082,0.7238427400588989,0.9119412302970886,0.03839528560638428,0.5912367105484009
,,0.2331165075302124,0.07456144690513611,
,,0.2022521197795868,0.04939104989171028,
,,0.20997470617294312,,
