udio,musicgen,YuE,real,suno
0.03656517341732979,0.13581454753875732,0.9696727395057678,0.045517873018980026,0.8554703593254089
0.06129175424575806,0.08526233583688736,0.9335566759109497,0.04937094449996948,0.9888033270835876
0.5538837313652039,0.8059802055358887,0.8384317755699158,0.05873888358473778,0.9232916831970215
0.9541953206062317,0.09258176386356354,0.7386538982391357,0.0633036270737648,0.9715366363525391
0.8824540972709656,0.8907742500305176,0.5727091431617737,0.055347103625535965,0.9627655744552612
0.05733240023255348,0.041572101414203644,0.6137505173683167,0.18803834915161133,0.9847179055213928
0.0480395071208477,0.1592283546924591,0.8144636750221252,0.07583265006542206,0.9552554488182068
0.5741199254989624,0.052749548107385635,0.2858031988143921,0.0617339089512825,0.9659184813499451
0.9522104859352112,0.5692261457443237,0.13636909425258636,0.0325484573841095,0.9794623255729675
0.06371213495731354,0.4595496952533722,0.21896113455295563,0.03790707513689995,0.9530209898948669
0.9751178026199341,0.04607417434453964,0.22730842232704163,0.02872299775481224,0.9168605804443359
0.9610665440559387,0.041869621723890305,0.28952595591545105,0.03303355723619461,0.9561451077461243
0.07154086977243423,0.8675001859664917,0.7102805376052856,0.04516809061169624,0.9887985587120056
0.958507239818573,0.11708786338567734,0.286023885011673,0.06910843402147293,0.9835092425346375
0.03497697412967682,0.40982359647750854,0.46363693475723267,0.0480743907392025,0.9833248853683472
0.04553093761205673,0.08369112014770508,0.12919114530086517,0.044199176132678986,0.9856275320053101
0.04419565573334694,0.28882256150245667,0.953560471534729,0.21399414539337158,0.9862280488014221
0.731173038482666,0.07001283019781113,0.638948917388916,0.04690644517540932,0.9490371942520142
0.9357504844665527,0.10326650738716125,0.6528316736221313,0.03835396096110344,0.981534481048584
0.9588667154312134,0.8658833503723145,0.9347946643829346,0.02968405745923519,0.36618462204933167
,,0.1307123750448227,0.04685313254594803,
,,0.19214485585689545,0.02732086181640625,
,,0.1457413136959076,,
