udio,musicgen,YuE,real,suno
0.866703450679779,0.9670818448066711,0.5677269697189331,0.871380627155304,0.8684456944465637
0.10186310112476349,0.3865725100040436,0.8680881261825562,0.7938342094421387,0.9655530452728271
0.8831921219825745,0.9600008130073547,0.9451770782470703,0.3330652713775635,0.9562681317329407
0.9549675583839417,0.9510354399681091,0.955225944519043,0.06396132707595825,0.9727219343185425
0.9416881799697876,0.9604672789573669,0.7641924023628235,0.1893528252840042,0.6735690832138062
0.2162722945213318,0.21453487873077393,0.6797711849212646,0.7396025657653809,0.8948118686676025
0.576411783695221,0.6221240162849426,0.9701231122016907,0.8592924475669861,0.9383304715156555
0.862234890460968,0.9335888028144836,0.6923549771308899,0.40030860900878906,0.9293624758720398
0.9666124582290649,0.7839726209640503,0.18852022290229797,0.1085934191942215,0.903825044631958
0.7163411378860474,0.7064039707183838,0.4940020442008972,0.3034495413303375,0.9544299840927124
0.9759287238121033,0.9455628395080566,0.3076041042804718,0.06302597373723984,0.7198540568351746
0.9619340896606445,0.9321708083152771,0.41065558791160583,0.8224177956581116,0.9361160397529602
0.559526801109314,0.9681550860404968,0.24511483311653137,0.9549390077590942,0.9602354168891907
0.9557756781578064,0.9746280312538147,0.583614706993103,0.7929086685180664,0.19926200807094574
0.7332319617271423,0.7167985439300537,0.5762764811515808,0.24853214621543884,0.9709067344665527
0.1146809533238411,0.9253010153770447,0.4668276906013489,0.1000598594546318,0.9597551226615906
0.9510578513145447,0.38344845175743103,0.9720191359519958,0.30853644013404846,0.09775608032941818
0.9676795601844788,0.9434331059455872,0.9126424789428711,0.8366760015487671,0.9365805983543396
0.9675460457801819,0.9718930125236511,0.8383276462554932,0.08344373106956482,0.9145753979682922
0.9542720913887024,0.9446075558662415,0.9019820690155029,0.7337356209754944,0.9296774864196777
,,0.673682451248169,0.8443335890769958,
,,0.15806101262569427,0.6751568913459778,
,,0.17839296162128448,,
